Date,AAPL,MSFT,GOOGL,AMZN,NVDA,AMD,INTC,QCOM,META,ADBE,HD,TGT,COST,LOW,NKE,MCD,SBUX,TJX,ROST
2021-07-16,143.6055908203125,272.631103515625,126.65637969970703,178.68150329589844,18.12668228149414,85.88999938964844,50.3038444519043,130.19949340820312,340.1358642578125,606.0999755859375,296.6885681152344,229.79776000976562,391.9164123535156,183.6611785888672,153.7525177001953,218.119140625,109.80158996582031,63.84056091308594,115.06963348388672
2021-07-19,139.7405548095703,268.999267578125,124.2702865600586,177.47950744628906,18.744258880615234,86.58000183105469,50.001853942871094,129.3421173095703,335.93853759765625,602.0499877929688,294.22491455078125,229.7703399658203,395.52642822265625,180.62730407714844,151.84799194335938,213.01808166503906,106.64802551269531,61.58660125732422,111.26575469970703
2021-07-20,143.3701934814453,271.2424621582031,125.89775848388672,178.6595001220703,18.576826095581055,87.11000061035156,50.55091857910156,130.0504150390625,340.6343994140625,608.719970703125,300.2041015625,233.0550994873047,397.5224914550781,182.51727294921875,153.64671325683594,217.67312622070312,108.590087890625,62.978759765625,114.20292663574219
2021-07-21,142.6344451904297,273.2623596191406,127.23394775390625,179.25999450683594,19.37331771850586,89.41000366210938,51.45689010620117,132.49203491210938,345.1907043457031,612.260009765625,301.1360778808594,234.28118896484375,396.3477478027344,183.47637939453125,154.9355926513672,219.2155303955078,110.30097961425781,63.90686798095703,117.14973449707031
2021-07-22,144.00779724121094,277.8653259277344,128.1042938232422,181.90150451660156,19.55697250366211,91.20999908447266,51.209800720214844,132.74368286132812,350.13580322265625,623.6799926757812,301.4128723144531,235.15957641601562,398.7640075683594,185.0184326171875,157.43641662597656,221.76141357421875,113.40829467773438,63.70798873901367,116.71637725830078
2021-07-23,145.73434448242188,281.2932434082031,132.6864471435547,182.83200073242188,19.521041870117188,92.1500015258789,48.50107192993164,135.01756286621094,368.6799621582031,625.8699951171875,307.115234375,238.8378448486328,404.3891296386719,188.8453369140625,160.01417541503906,225.74752807617188,116.49714660644531,64.56981658935547,117.17862701416016
2021-07-26,146.15614318847656,280.6910705566406,133.70391845703125,184.99099731445312,19.25753402709961,91.81999969482422,49.69987106323242,133.7315216064453,371.3419189453125,620.7999877929688,305.58343505859375,238.68228149414062,404.1981506347656,185.9304962158203,158.79261779785156,226.6952362060547,116.58038330078125,65.08121490478516,117.86235809326172
2021-07-27,143.97837829589844,278.25372314453125,131.57420349121094,181.3195037841797,19.17169952392578,91.02999877929688,48.6657829284668,131.33642578125,366.7059020996094,618.280029296875,301.9664611816406,236.3948211669922,405.2582702636719,181.9530792236328,158.29248046875,228.8973388671875,116.55262756347656,64.82550811767578,117.13046264648438
2021-07-28,142.222412109375,277.9429931640625,135.75784301757812,181.51600646972656,19.466144561767578,97.93000030517578,48.565128326416016,132.74368286132812,372.1594543457031,620.9199829101562,300.3609313964844,235.5347137451172,403.2335510253906,180.90000915527344,159.14852905273438,224.65109252929688,113.20486450195312,64.28568267822266,116.6971206665039
2021-07-29,142.86990356445312,278.2148742675781,135.44212341308594,179.99600219726562,19.62483787536621,102.94999694824219,49.14164352416992,140.71163940429688,357.244384765625,621.7000122070312,302.1233215332031,239.41424560546875,406.9173278808594,182.05654907226562,160.62014770507812,226.732421875,113.1771011352539,65.1948471069336,118.04533386230469
2021-07-30,143.08567810058594,276.6708679199219,134.3937225341797,166.37950134277344,19.46215057373047,106.19000244140625,49.15994644165039,139.60264587402344,355.23046875,621.6300048828125,302.8246154785156,238.85609436035156,411.16558837890625,181.1820831298828,161.12033081054688,225.51522827148438,112.29855346679688,65.16645050048828,118.1512680053711
2021-08-02,142.75213623046875,276.5834655761719,134.5214080810547,166.57400512695312,19.712677001953125,108.62999725341797,49.12334442138672,138.7266387939453,350.89349365234375,618.75,301.9295959472656,235.3700408935547,410.4001770019531,179.55538940429688,162.31300354003906,223.09014892578125,111.31826782226562,64.35198974609375,116.53340911865234
2021-08-03,144.5571746826172,278.8169250488281,135.2949981689453,168.31199645996094,19.777551651000977,112.55999755859375,49.47108459472656,137.87855529785156,350.1856384277344,621.280029296875,306.2847595214844,239.90838623046875,416.28460693359375,182.3668212890625,164.69842529296875,220.16329956054688,110.1715087890625,65.32743072509766,117.4867935180664
2021-08-04,144.1549835205078,278.224609375,134.791748046875,167.73599243164062,20.235687255859375,118.7699966430664,49.324668884277344,138.1302032470703,357.8426208496094,625.6799926757812,304.78070068359375,238.38031005859375,416.25592041015625,178.5587158203125,165.35247802734375,218.19345092773438,109.3576889038086,63.68903350830078,114.3088607788086
2021-08-05,144.26284790039062,281.14752197265625,135.91494750976562,168.79949951171875,20.597993850708008,112.3499984741211,49.635986328125,136.83482360839844,361.8804016113281,632.0800170898438,307.36431884765625,239.17637634277344,424.05401611328125,179.29212951660156,167.21847534179688,219.6708221435547,110.07903289794922,64.94862365722656,116.20598602294922
2021-08-06,143.57518005371094,281.08929443359375,135.40321350097656,167.2469940185547,20.3275089263916,110.11000061035156,49.66361618041992,136.322265625,362.4187927246094,631.3800048828125,304.3470458984375,237.9777374267578,420.6477966308594,178.8031768798828,166.2085418701172,219.5221405029297,110.09752655029297,65.63996124267578,118.53645324707031
2021-08-09,143.5260467529297,279.9919738769531,136.57481384277344,167.093505859375,20.25664710998535,107.58000183105469,49.78335952758789,136.91868591308594,360.5245056152344,629.219970703125,303.3505554199219,240.10044860839844,421.4514465332031,176.76280212402344,165.2178497314453,218.05410766601562,109.07097625732422,65.28009033203125,116.96676635742188
2021-08-10,143.04464721679688,278.1565856933594,136.46908569335938,166.03399658203125,19.898324966430664,106.4800033569336,49.682037353515625,135.940185546875,360.04595947265625,621.739990234375,305.8602600097656,241.61936950683594,423.90093994140625,178.3988800048828,165.69873046875,216.91122436523438,107.6375503540039,67.647705078125,121.08841705322266
2021-08-11,143.30006408691406,278.65185546875,135.9423828125,164.60549926757812,19.661771774291992,107.68000030517578,49.86625289916992,136.69503784179688,358.87945556640625,626.030029296875,310.9537048339844,240.6494903564453,425.1160583496094,182.90280151367188,164.73692321777344,218.86245727539062,108.15745544433594,68.16098022460938,122.54256439208984
2021-08-12,146.27685546875,281.42913818359375,136.85511779785156,165.1750030517578,19.86738395690918,106.5,49.3136100769043,137.13304138183594,361.56134033203125,634.3499755859375,308.2039489746094,239.6155548095703,426.13031005859375,180.53329467773438,164.13095092773438,219.90310668945312,107.46114349365234,68.00890350341797,120.78990173339844
2021-08-13,146.4832305908203,284.3812255859375,137.38729858398438,164.69850158691406,20.149845123291016,110.55000305175781,49.26755905151367,138.52162170410156,362.08978271484375,637.3099975585938,305.71270751953125,239.30442810058594,428.484130859375,179.13226318359375,165.14088439941406,221.90081787109375,108.39884185791016,67.00137329101562,120.04838562011719
2021-08-16,148.46774291992188,286.08062744140625,137.96786499023438,164.94949340820312,19.91230010986328,107.4800033569336,49.249149322509766,138.0463104248047,365.4596252441406,636.9400024414062,309.1544494628906,240.7775421142578,433.30645751953125,181.92489624023438,165.78530883789062,223.89846801757812,109.12297058105469,66.8682861328125,120.18321228027344
2021-08-17,147.55406188964844,284.6046142578125,136.3239288330078,162.09800720214844,19.421226501464844,107.55999755859375,48.53071212768555,134.57955932617188,357.3739929199219,635.010009765625,295.9595947265625,233.7998504638672,432.80889892578125,171.37498474121094,164.15016174316406,223.25738525390625,108.2224349975586,65.72769165039062,116.29267120361328
2021-08-18,143.79129028320312,282.8630065917969,135.11444091796875,160.06100463867188,19.004016876220703,103.44000244140625,48.0701789855957,132.50135803222656,354.38299560546875,626.77001953125,296.69781494140625,227.30873107910156,426.9436950683594,187.8016357421875,162.37069702148438,221.21322631835938,107.39617156982422,69.38712310791016,119.4609603881836
2021-08-19,144.1253204345703,288.739501953125,135.34486389160156,159.3874969482422,19.760587692260742,103.69999694824219,48.300445556640625,131.03822326660156,354.053955078125,637.6599731445312,297.9434509277344,225.31640625,434.64605712890625,190.4908447265625,159.2735595703125,220.42343139648438,106.13355255126953,69.94796752929688,121.89735412597656
2021-08-20,145.58920288085938,296.12420654296875,137.09005737304688,159.99749755859375,20.77665901184082,104.6500015258789,47.90439224243164,132.41748046875,358.2912292480469,647.3400268554688,303.79339599609375,232.65219116210938,439.1717529296875,195.77520751953125,161.3896484375,221.59417724609375,106.4213638305664,70.37567138671875,118.56534576416016
2021-08-23,147.08250427246094,296.4063415527344,139.6956024169922,163.2935028076172,21.916507720947266,108.7699966430664,49.02809143066406,134.3279571533203,362.25927734375,656.8599853515625,302.40936279296875,231.85340881347656,435.287109375,193.75360107421875,163.24603271484375,222.68128967285156,106.90413665771484,71.4117431640625,119.84614562988281
2021-08-24,146.99407958984375,294.4312744140625,140.91258239746094,165.28900146484375,21.751811981201172,107.6500015258789,49.56230163574219,134.62619018554688,364.4128112792969,657.239990234375,299.7889099121094,230.12734985351562,432.2827453613281,191.2430877685547,163.49610900878906,221.5384063720703,106.83914184570312,71.58280181884766,119.2105712890625
2021-08-25,145.75619506835938,293.83782958984375,141.72805786132812,164.95899963378906,22.171022415161133,108.30000305175781,49.56230163574219,134.0762939453125,367.2841796875,656.7999877929688,298.84765625,230.58641052246094,431.746826171875,193.86642456054688,163.36146545410156,221.9101104736328,107.29403686523438,72.05805969238281,119.3935546875
2021-08-26,144.95059204101562,290.99676513671875,141.0911407470703,165.8000030517578,22.026296615600586,107.2699966430664,48.93597412109375,132.687744140625,363.28619384765625,652.3900146484375,296.6332092285156,228.57574462890625,429.90972900390625,193.36810302734375,160.55282592773438,220.16329956054688,106.13355255126953,70.18558502197266,114.83853149414062
2021-08-27,145.99197387695312,291.6097717285156,143.64830017089844,167.48150634765625,22.593219757080078,111.4000015258789,49.635986328125,134.98960876464844,371.5114440917969,658.52001953125,298.3863220214844,228.7777557373047,430.8953552246094,193.6031494140625,161.4536590576172,220.6557159423828,106.87626647949219,69.99546813964844,114.49182891845703
2021-08-30,150.4326629638672,295.375,144.2333526611328,171.07850646972656,22.64512062072754,111.31999969482422,49.682037353515625,136.0054168701172,379.517333984375,665.989990234375,301.8188171386719,228.9429473876953,436.243896484375,192.7474822998047,161.88720703125,219.82876586914062,107.3311767578125,69.19703674316406,114.09700012207031
2021-08-31,149.165283203125,293.7113342285156,144.34007263183594,173.5395050048828,22.346637725830078,110.72000122070312,49.792564392089844,136.70431518554688,378.2411804199219,663.7000122070312,300.96990966796875,226.75782775878906,435.8229675292969,191.71319580078125,158.7174835205078,221.84677124023438,109.0765609741211,69.12100982666016,114.01995086669922
2021-09-01,149.8333282470703,293.6626281738281,144.8568115234375,173.9499969482422,22.40254020690918,109.98999786376953,49.433353424072266,137.11630249023438,380.9031066894531,665.8900146484375,300.1445617675781,226.1977996826172,436.8084411621094,191.28065490722656,158.54405212402344,222.4914093017578,109.03942108154297,68.5126953125,113.18213653564453
2021-09-02,150.953369140625,293.00103759765625,142.93307495117188,173.156005859375,22.35761833190918,109.19999694824219,49.488616943359375,135.87107849121094,374.1534729003906,664.6400146484375,303.9468994140625,225.6836395263672,441.06622314453125,193.83822631835938,157.6865997314453,224.0983123779297,108.96515655517578,68.31307220458984,112.63323211669922
2021-09-03,151.59194946289062,292.9913635253906,143.38446044921875,173.90249633789062,22.80385398864746,109.91999816894531,49.285980224609375,135.41232299804688,375.1305236816406,666.5900268554688,306.358154296875,224.3064727783203,442.5780944824219,193.67835998535156,157.3204803466797,223.1173553466797,108.79804992675781,67.55265808105469,111.3830795288086
2021-09-07,153.94000244140625,292.05731201171875,143.92413330078125,175.46449279785156,22.62316131591797,109.1500015258789,49.414939880371094,134.58840942382812,381.0327453613281,661.3900146484375,305.069091796875,222.84664916992188,439.7554626464844,192.89794921875,156.6942596435547,220.66026306152344,107.498291015625,66.3930435180664,110.5528793334961
2021-09-08,152.38775634765625,292.0864562988281,143.33607482910156,176.27499389648438,22.300716400146484,106.16999816894531,49.34124755859375,133.43678283691406,376.43658447265625,663.219970703125,307.5080871582031,225.95909118652344,445.5920715332031,191.90122985839844,154.8347930908203,222.93048095703125,109.58717346191406,66.3645248413086,110.292236328125
2021-09-09,151.36599731445312,289.20654296875,143.1864471435547,174.20799255371094,22.138994216918945,106.1500015258789,49.18466567993164,132.55670166015625,376.86529541015625,661.6799926757812,307.684326171875,225.3439178466797,445.82171630859375,190.88572692871094,157.36863708496094,222.92112731933594,110.283447265625,66.01283264160156,110.31156158447266
2021-09-10,146.35549926757812,287.708251953125,140.5280303955078,173.45750427246094,22.439477920532227,105.19999694824219,49.58993911743164,133.5865936279297,377.55322265625,658.9400024414062,307.85125732421875,224.51763916015625,445.0754089355469,192.12693786621094,157.60951232910156,223.4536590576172,110.79407501220703,65.4615478515625,108.90213012695312
2021-09-13,146.92530822753906,288.95355224609375,141.98094177246094,172.85850524902344,22.11403465270996,104.80000305175781,50.64915084838867,134.27005004882812,375.3797607421875,645.1500244140625,311.0971984863281,223.195556640625,439.8128967285156,193.7441864013672,153.68829345703125,225.35020446777344,110.64553833007812,65.29994201660156,109.61650085449219
2021-09-14,145.52040100097656,291.67779541015625,142.19239807128906,172.5,22.203880310058594,105.7300033569336,50.216251373291016,132.14471435546875,375.39971923828125,645.010009765625,308.9363098144531,222.4059600830078,438.6168212890625,191.97650146484375,152.95608520507812,225.2754364013672,110.34844970703125,66.04133605957031,108.52564239501953
2021-09-15,146.41445922851562,296.57177734375,144.07276916503906,173.7895050048828,22.30271339416504,105.5999984741211,50.76888656616211,129.42958068847656,372.79754638671875,661.0800170898438,309.1681823730469,224.150390625,440.8367004394531,193.3304443359375,152.13714599609375,225.13531494140625,106.4306411743164,66.04133605957031,108.99864959716797
2021-09-16,146.17864990234375,296.9609069824219,143.25527954101562,174.41200256347656,22.203880310058594,106.22000122070312,50.50178527832031,129.57936096191406,371.94012451171875,665.1099853515625,311.9689636230469,226.73028564453125,443.3053283691406,196.02906799316406,151.8385009765625,227.2186737060547,106.45850372314453,66.99185943603516,109.71302032470703
2021-09-17,143.49655151367188,291.7557067871094,140.4522247314453,173.12600708007812,21.862468719482422,103.87999725341797,49.976776123046875,125.08528137207031,363.62518310546875,654.47998046875,311.3011779785156,226.4732208251953,439.6693420410156,196.5461883544922,150.70164489746094,226.54603576660156,105.28872680664062,66.92533111572266,110.6494140625
2021-09-20,140.4313201904297,286.3363342285156,138.37686157226562,167.7864990234375,21.076818466186523,101.55000305175781,48.79781723022461,124.298828125,354.6322326660156,641.2899780273438,307.1649475097656,222.3141326904297,431.6607971191406,193.01080322265625,148.61093139648438,223.36959838867188,103.8125991821289,65.6896743774414,109.2110366821289
2021-09-21,140.9127197265625,286.8228454589844,138.6895751953125,167.18150329589844,21.2095890045166,102.81999969482422,48.69650650024414,123.35318756103516,356.40692138671875,645.8900146484375,309.9565124511719,221.55209350585938,432.5888671875,193.9510498046875,149.3528289794922,224.68687438964844,104.18394470214844,65.86076354980469,109.88679504394531
2021-09-22,143.29022216796875,290.50054931640625,139.93699645996094,169.00250244140625,21.90339469909668,104.37999725341797,49.276771545410156,124.5328598022461,342.1797180175781,626.0800170898438,311.5423278808594,221.97442626953125,432.7994079589844,196.41461181640625,151.68435668945312,227.14395141601562,104.97307586669922,66.08888244628906,110.23432922363281
2021-09-23,144.25306701660156,291.4540710449219,140.86720275878906,170.8000030517578,22.443471908569336,106.1500015258789,49.76493453979492,125.3755111694336,344.9214782714844,630.8400268554688,311.5238342285156,222.80075073242188,433.2299499511719,195.55894470214844,153.74610900878906,228.6854705810547,105.96643829345703,67.20098114013672,111.55686950683594
2021-09-24,144.34146118164062,291.2497863769531,141.8637237548828,171.2760009765625,22.04315757751465,105.80000305175781,49.939945220947266,125.3474349975586,351.90045166015625,622.7100219726562,312.9891052246094,221.67144775390625,447.5535583496094,195.45550537109375,144.12132263183594,230.21762084960938,105.9385986328125,67.5811767578125,111.97196197509766
2021-09-27,142.81866455078125,286.2099304199219,140.72354125976562,170.2899932861328,21.622875213623047,108.16000366210938,50.34520721435547,124.97293853759766,352.51861572265625,603.6500244140625,316.62445068359375,219.0456085205078,440.67401123046875,198.05067443847656,142.62799072265625,231.7965087890625,105.53939056396484,67.61920166015625,112.56082916259766
2021-09-28,139.41940307617188,275.8481140136719,135.49449157714844,165.79800415039062,20.663528442382812,101.5199966430664,49.737300872802734,121.62107849121094,339.6274108886719,578.77001953125,309.56695556640625,214.32650756835938,428.03436279296875,193.1612091064453,139.9881591796875,227.7418975830078,103.71045684814453,66.61164093017578,110.58184814453125
2021-09-29,140.32327270507812,276.3151550292969,134.0216522216797,165.05599975585938,20.48183822631836,100.3499984741211,49.26755905151367,121.04061126708984,338.5905456542969,577.7000122070312,312.4697570800781,216.5391387939453,432.2827453613281,194.7314910888672,140.6818084716797,228.2183380126953,104.13752746582031,66.44056701660156,110.9873046875
2021-09-30,139.01657104492188,274.2914123535156,133.34580993652344,164.2519989013672,20.680498123168945,102.9000015258789,49.07414245605469,120.75971984863281,338.3712463378906,575.719970703125,304.42913818359375,210.03880310058594,429.94805908203125,190.74472045898438,139.92071533203125,225.25677490234375,102.41070556640625,62.71455764770508,105.07929229736328
2021-10-01,140.1464080810547,281.27716064453125,136.2057342529297,164.16299438476562,20.70645523071289,102.44999694824219,49.608360290527344,120.50694274902344,341.9803466796875,577.469970703125,305.9129943847656,209.71749877929688,428.9720764160156,191.5345458984375,141.68382263183594,226.95709228515625,104.83380126953125,63.313392639160156,107.2417221069336
2021-10-04,136.69798278808594,275.4491882324219,133.32936096191406,159.48899841308594,19.698183059692383,100.33999633789062,49.249149322509766,118.6063003540039,325.250732421875,558.489990234375,302.7691345214844,207.39463806152344,421.1357421875,192.29615783691406,141.76089477539062,227.09725952148438,103.47835540771484,62.60051345825195,106.3921890258789
2021-10-05,138.63340759277344,280.9463806152344,135.68701171875,161.0500030517578,20.415950775146484,101.80999755859375,49.69124984741211,119.40213775634766,331.96051025390625,566.7000122070312,305.5605773925781,208.9279022216797,426.9722900390625,192.07052612304688,143.99607849121094,229.09652709960938,102.91203308105469,61.88762664794922,104.56765747070312
2021-10-06,139.5078125,285.1785583496094,137.2252197265625,163.10049438476562,20.664527893066406,103.63999938964844,49.71887969970703,119.89835357666016,332.6384582519531,570.3099975585938,306.376708984375,208.25765991210938,429.9384460449219,191.816650390625,143.36021423339844,230.85289001464844,103.64549255371094,61.14623260498047,102.2121810913086
2021-10-07,140.77516174316406,286.87158203125,138.88111877441406,165.1215057373047,21.03887939453125,106.44999694824219,49.90309143066406,119.69236755371094,328.2317199707031,578.9600219726562,312.9798278808594,211.0028839111328,433.3160705566406,195.48370361328125,146.29869079589844,231.99270629882812,104.17463684082031,61.764060974121094,104.171875
2021-10-08,140.39199829101562,286.87158203125,139.4402313232422,164.43099975585938,20.795297622680664,105.05999755859375,49.56230163574219,118.48460388183594,329.0592041015625,576.8599853515625,310.0677185058594,210.1581573486328,432.3400573730469,193.84762573242188,146.90567016601562,231.41348266601562,103.25553894042969,61.53594207763672,104.13325500488281
2021-10-11,140.3035888671875,286.2682800292969,138.5708770751953,162.31500244140625,20.659530639648438,104.68000030517578,49.22150421142578,116.97721099853516,324.4730529785156,573.0700073242188,312.5068359375,209.99295043945312,430.2828674316406,196.37698364257812,144.78607177734375,230.36712646484375,102.99559783935547,59.90106964111328,101.88396453857422
2021-10-12,139.02639770507812,284.9548645019531,136.11196899414062,162.3665008544922,20.635576248168945,105.04000091552734,48.0517578125,115.11402893066406,322.798095703125,580.6900024414062,313.2765808105469,211.38851928710938,427.5751037597656,197.27023315429688,147.74386596679688,228.4425506591797,103.05130767822266,59.85353469848633,102.5210952758789
2021-10-13,138.4369354248047,288.2920227050781,137.24215698242188,164.21400451660156,20.903112411499023,109.16000366210938,48.13465881347656,117.07083892822266,323.5657653808594,591.1199951171875,313.7217712402344,217.36544799804688,426.0728759765625,199.45164489746094,150.58602905273438,226.69549560546875,102.82849884033203,60.357303619384766,102.94586181640625
2021-10-14,141.23690795898438,294.5577697753906,140.80235290527344,164.9929962158203,21.70873260498047,111.98999786376953,49.64519500732422,120.46012878417969,327.5437927246094,607.510009765625,319.0727844238281,222.2681884765625,431.2015075683594,203.52305603027344,151.39532470703125,228.47059631347656,103.85900115966797,60.965633392333984,104.39388275146484
2021-10-15,142.29795837402344,295.9782409667969,141.01881408691406,170.4510040283203,21.82453155517578,112.12000274658203,50.16099166870117,121.90196990966797,323.78515625,610.0900268554688,324.97113037109375,225.5918426513672,432.8568420410156,206.07122802734375,152.23348999023438,226.32180786132812,103.46907043457031,61.165245056152344,104.94416046142578
2021-10-18,143.97796630859375,298.97491455078125,142.42532348632812,172.33700561523438,22.183916091918945,116.43000030517578,50.17020034790039,121.82706451416016,334.3333435058594,622.8300170898438,329.2371826171875,232.88169860839844,442.0039978027344,208.49716186523438,153.60159301757812,226.3311767578125,105.2515869140625,61.44088363647461,105.70677947998047
2021-10-19,146.14915466308594,299.88946533203125,142.88319396972656,172.20750427246094,22.251798629760742,116.33000183105469,50.851783752441406,124.05536651611328,338.9693908691406,636.0700073242188,332.00079345703125,231.541259765625,446.9125061035156,210.35621643066406,152.0504608154297,226.8076171875,105.36299896240234,60.737510681152344,104.8958740234375
2021-10-20,146.64041137695312,299.0916748046875,141.4188232421875,170.7530059814453,22.065120697021484,116.38999938964844,50.99916076660156,123.737060546875,339.7570495605469,632.3699951171875,332.223388671875,231.2107696533203,449.486328125,212.33792114257812,152.6574249267578,223.9581756591797,105.70649719238281,60.699493408203125,105.40751647949219
2021-10-21,146.85655212402344,302.35101318359375,141.53553771972656,171.75050354003906,22.65311050415039,119.33000183105469,51.57942581176758,124.5703353881836,340.8537292480469,638.6599731445312,338.1495056152344,233.39588928222656,456.6242370605469,214.61221313476562,156.2510528564453,225.52769470214844,106.24495697021484,61.47891616821289,106.8748779296875
2021-10-22,146.0803985595703,300.7943115234375,137.22669982910156,166.77749633789062,22.68705177307129,119.81999969482422,45.555686950683594,123.23148345947266,323.63555908203125,643.5800170898438,339.4200439453125,234.97503662109375,461.1786804199219,215.88616943359375,157.5035400390625,222.76234436035156,106.34709167480469,60.984649658203125,106.56595611572266
2021-10-25,146.03128051757812,299.79217529296875,137.1074981689453,166.01849365234375,23.126298904418945,122.36000061035156,45.5096321105957,123.52172088623047,327.7033386230469,646.969970703125,344.3074645996094,239.03314208984375,468.9385681152344,218.76441955566406,158.2164764404297,221.734619140625,106.49563598632812,62.03019714355469,109.2013931274414
2021-10-26,146.69937133789062,301.7185974121094,138.9644012451172,168.80349731445312,24.674636840820312,122.93000030517578,44.46883773803711,123.53108978271484,314.8619689941406,642.5,342.3970031738281,237.5457763671875,464.56585693359375,218.05667114257812,157.8022003173828,220.87513732910156,106.69058990478516,62.09673309326172,109.9157485961914
2021-10-27,146.2376251220703,314.4252624511719,145.8563232421875,169.62449645996094,24.409095764160156,122.27999877929688,44.10962677001953,122.83824157714844,311.28277587890625,640.0800170898438,345.29052734375,235.5351104736328,467.99127197265625,218.71722412109375,156.41485595703125,226.77024841308594,105.38157653808594,61.364845275878906,106.82660675048828
2021-10-28,149.89234924316406,315.5732421875,145.48873901367188,172.32850646972656,24.89825439453125,121.16000366210938,44.28462600708008,125.16954803466797,315.9686584472656,639.280029296875,344.5949401855469,237.0775146484375,470.10931396484375,218.70777893066406,158.44772338867188,229.3581085205078,105.09375762939453,61.973182678222656,109.05657196044922
2021-10-29,147.17091369628906,322.64654541015625,147.68032836914062,168.6215057373047,25.523181915283203,120.2300033569336,45.131996154785156,124.56097412109375,322.59869384765625,650.3599853515625,344.75262451171875,238.36294555664062,471.07720947265625,220.6517791748047,161.1742401123047,229.4048614501953,98.47432708740234,62.24882125854492,109.27861022949219
2021-11-01,146.34567260742188,320.4574890136719,143.14256286621094,165.90550231933594,25.78273582458496,125.2300033569336,45.63857650756836,126.21814727783203,328.9894714355469,640.2000122070312,339.87451171875,236.80210876464844,471.3934326171875,218.6983642578125,160.24932861328125,234.10409545898438,101.93724060058594,63.351417541503906,110.0605697631836
2021-11-02,147.3870391845703,324.11566162109375,145.07327270507812,165.6374969482422,26.355754852294922,127.62999725341797,45.92411422729492,126.61138153076172,327.09515380859375,640.4000244140625,340.62567138671875,238.9504852294922,476.3003234863281,219.90626525878906,161.69448852539062,232.85223388671875,103.46907043457031,63.98824691772461,110.57219696044922
