Date,AAPL,MSFT,GOOGL,AMZN,NVDA,AMD,INTC,QCOM,META,ADBE,HD,TGT,COST,LOW,NKE,MCD,SBUX,TJX,ROST
2020-12-30,130.75877380371094,214.27989196777344,86.59806823730469,164.29249572753906,13.113375663757324,92.29000091552734,44.07123947143555,138.37350463867188,271.05389404296875,497.45001220703125,241.96539306640625,158.0186767578125,356.1440734863281,149.37777709960938,135.6294403076172,194.296875,97.19892883300781,64.20704650878906,117.40375518798828
2020-12-31,129.7515869140625,214.9951934814453,87.4155502319336,162.84649658203125,13.022847175598145,91.70999908447266,45.038536071777344,140.57904052734375,272.34002685546875,500.1199951171875,242.2937774658203,160.4269256591797,358.3601379394531,149.33123779296875,135.52403259277344,197.0704345703125,98.12535095214844,64.19764709472656,117.71044921875
2021-01-04,126.54421997070312,210.42308044433594,86.09332275390625,159.3314971923828,13.081204414367676,92.30000305175781,44.902931213378906,137.03546142578125,268.1326904296875,485.3399963378906,240.74305725097656,161.4265899658203,361.56549072265625,149.21031188964844,134.211669921875,193.06622314453125,94.56649017333984,62.80634307861328,112.20880126953125
2021-01-05,128.1087646484375,210.6260986328125,86.78760528564453,160.92550659179688,13.371736526489258,92.7699966430664,45.75271224975586,140.66204833984375,270.1565856933594,485.69000244140625,242.6859130859375,163.91664123535156,357.3710021972656,149.7126922607422,135.29417419433594,194.22340393066406,94.87834930419922,62.72172927856445,112.30464935302734
2021-01-06,123.79644012451172,205.16470336914062,85.93121337890625,156.91900634765625,12.583433151245117,90.33000183105469,46.19569396972656,139.51780700683594,262.51959228515625,466.30999755859375,244.07254028320312,171.6867218017578,351.93060302734375,151.71292114257812,136.3670654296875,193.7825469970703,95.56626892089844,65.47615051269531,117.21204376220703
2021-01-07,128.02078247070312,211.00306701660156,88.49786376953125,158.10800170898438,13.311134338378906,95.16000366210938,47.18107604980469,143.67962646484375,267.9332580566406,477.739990234375,242.87757873535156,173.66790771484375,349.9333801269531,152.30841064453125,138.85780334472656,194.68258666992188,94.79580688476562,65.711181640625,116.95325469970703
2021-01-08,129.12574768066406,212.28868103027344,89.66946411132812,159.13499450683594,13.244050979614258,94.58000183105469,46.69290542602539,144.54702758789062,266.76678466796875,485.1000061035156,245.45901489257812,175.9398193359375,351.8545837402344,153.5550537109375,140.19895935058594,198.25515747070312,96.92377471923828,66.01200866699219,117.32706451416016
2021-01-11,126.12372589111328,210.22979736328125,87.59759521484375,155.7104949951172,13.587952613830566,97.25,46.59345626831055,144.0579376220703,256.0690002441406,474.239990234375,247.41107177734375,177.466552734375,346.2144775390625,154.73658752441406,140.86952209472656,196.7489471435547,95.94232940673828,64.27284240722656,115.85102844238281
2021-01-12,125.9477310180664,207.7552032470703,86.65692138671875,156.04150390625,13.4515380859375,95.36000061035156,48.130306243896484,142.52613830566406,250.3362579345703,471.6499938964844,252.0631866455078,180.93809509277344,346.3951721191406,157.22067260742188,138.95359802246094,194.33360290527344,94.3096694946289,64.30106353759766,116.12898254394531
2021-01-13,127.9914779663086,209.11817932128906,87.14671325683594,158.29449462890625,13.498421669006348,91.77999877929688,51.4842414855957,145.26678466796875,250.88461303710938,472.04998779296875,249.9833984375,178.86610412597656,349.01080322265625,158.00216674804688,137.028076171875,194.7836151123047,94.37385559082031,64.04722595214844,114.21202850341797
2021-01-14,126.05528259277344,205.90896606445312,86.33222198486328,156.37350463867188,13.167739868164062,90.79000091552734,53.56349182128906,148.43202209472656,244.90261840820312,463.2699890136719,244.77488708496094,179.94752502441406,344.6356506347656,158.5231475830078,135.36123657226562,191.48654174804688,93.39244079589844,63.943824768066406,112.20880126953125
2021-01-15,124.3244857788086,205.5513458251953,86.16763305664062,155.21249389648438,12.82783031463623,88.20999908447266,52.05377960205078,144.96226501464844,250.60545349121094,458.0799865722656,251.3882293701172,177.0303497314453,344.4548645019531,159.40696716308594,134.8056182861328,192.78147888183594,93.86021423339844,64.3574447631836,112.11296081542969
2021-01-19,124.99920654296875,209.2147979736328,89.00311279296875,156.03799438476562,12.993172645568848,89.44999694824219,52.4244270324707,151.1265869140625,260.3162536621094,456.5,249.19898986816406,170.99606323242188,337.140869140625,159.42564392089844,133.41653442382812,192.0283966064453,94.05284881591797,63.1541633605957,109.24711608886719
2021-01-20,129.10617065429688,216.85110473632812,93.77130889892578,163.16900634765625,13.332830429077148,88.75,53.03915786743164,151.89248657226562,266.67706298828125,469.7300109863281,250.2114715576172,171.12326049804688,343.63690185546875,160.94744873046875,136.79815673828125,196.19793701171875,96.73116302490234,64.19764709472656,110.28226470947266
2021-01-21,133.83900451660156,217.46009826660156,93.97480010986328,165.34950256347656,13.833346366882324,91.52999877929688,56.465423583984375,152.0309295654297,272.0509033203125,472.0199890136719,254.54432678222656,173.8223876953125,345.0635986328125,160.90078735351562,135.65818786621094,196.1061248779297,95.92399597167969,63.98143005371094,110.59857940673828
2021-01-22,135.99032592773438,218.40736389160156,94.3942642211914,164.6114959716797,13.678728103637695,92.79000091552734,51.22207260131836,149.8807830810547,273.6759948730469,472.44000244140625,259.0596008300781,174.4040069580078,344.58807373046875,160.95680236816406,133.49314880371094,195.96835327148438,95.30946350097656,62.900367736816406,108.6241226196289
